unit_no,unit_type,asset_class,availability_ytd,target,gap_to_target,utilization,disposal_candidate
156222,MEDIUM DUTY,Medium,0.6406474014336918,92,-0.27935259856630823,,
236362,HEAVY DUTY,Heavy,0.5711531137992831,85,-0.27884688620071685,,
094094,LIGHT DUTY,Light,0.6711654345878135,95,-0.27883456541218643,Not Underutilized,false
113061,LIGHT DUTY,Light,0.6729558691756272,95,-0.27704413082437274,Not Underutilized,false
077031,MEDIUM DUTY,Medium,0.643424059139785,92,-0.2765759408602151,,
157039,MEDIUM DUTY,Medium,0.6439700940860216,92,-0.27602990591397847,,
065175,LIGHT DUTY,Light,0.6742652329749104,95,-0.2757347670250896,Not Underutilized,false
020011,LIGHT DUTY,Light,0.6745917338709677,95,-0.27540826612903224,Not Underutilized,false
188055,HEAVY DUTY,Heavy,0.5755460349462365,85,-0.2744539650537635,,
044097,LIGHT DUTY,Light,0.6755751568100359,95,-0.2744248431899641,Not Underutilized,false
115027,MEDIUM DUTY,Medium,0.6464000896057347,92,-0.27359991039426534,,
051024,LIGHT DUTY,Light,0.6771494175627241,95,-0.2728505824372759,Not Underutilized,false
067228,LIGHT DUTY,Light,0.6774193548387096,95,-0.2725806451612903,Not Underutilized,false
067089,LIGHT DUTY,Light,0.6777189740143369,95,-0.27228102598566306,Not Underutilized,false
267268,OTHER,Other,0.6289605734767025,90,-0.2710394265232975,,
074019,MEDIUM DUTY,Medium,0.6495609318996416,92,-0.27043906810035845,,
223080,HEAVY DUTY,Heavy,0.580089605734767,85,-0.269910394265233,,
076094,MEDIUM DUTY,Medium,0.650908938172043,92,-0.26909106182795706,,
045182,LIGHT DUTY,Light,0.6810982302867384,95,-0.2689017697132615,Not Underutilized,false
001164,LIGHT DUTY,Light,0.6813300851254481,95,-0.26866991487455183,Not Underutilized,false
112450,LIGHT DUTY,Light,0.6825470430107528,95,-0.2674529569892472,Not Underutilized,false
267219,OTHER,Other,0.6329760304659499,90,-0.26702396953405017,,
065199,LIGHT DUTY,Light,0.683016353046595,95,-0.26698364695340493,Not Underutilized,false
067068,LIGHT DUTY,Light,0.6831675627240144,95,-0.2668324372759856,Not Underutilized,false
113065,LIGHT DUTY,Light,0.683542226702509,95,-0.266457773297491,Not Underutilized,false
045106,LIGHT DUTY,Light,0.6844007616487455,95,-0.26559923835125443,Not Underutilized,false
050245,LIGHT DUTY,Light,0.685994623655914,95,-0.26400537634408594,Not Underutilized,false
045173,LIGHT DUTY,Light,0.6876870519713262,95,-0.2623129480286738,Not Underutilized,false
041385,LIGHT DUTY,Light,0.6877615367383512,95,-0.2622384632616488,Not Underutilized,false
005045,LIGHT DUTY,Light,0.688010752688172,95,-0.26198924731182793,Not Underutilized,false
156168,MEDIUM DUTY,Medium,0.6586133512544803,92,-0.26138664874551976,,
223081,HEAVY DUTY,Heavy,0.5886133512544803,85,-0.26138664874551965,,
041355,LIGHT DUTY,Light,0.6887561603942652,95,-0.2612438396057347,Not Underutilized,false
111037,LIGHT DUTY,Light,0.6895054883512545,95,-0.2604945116487455,Underutilized,true
064169,LIGHT DUTY,Light,0.6896309363799282,95,-0.26036906362007173,Not Underutilized,false
319252,OFF-ROAD,Off-Road,0.6204642697132617,88,-0.25953573028673826,,
050036,LIGHT DUTY,Light,0.6911743951612903,95,-0.25882560483870964,Not Underutilized,false
067191,MEDIUM DUTY,Medium,0.6612903225806451,92,-0.2587096774193549,,
041180,LIGHT DUTY,Light,0.6915675403225806,95,-0.25843245967741935,Not Underutilized,false
007051,LIGHT DUTY,Light,0.6918565188172043,95,-0.2581434811827956,Not Underutilized,false
080124,MEDIUM DUTY,Medium,0.6624602374551971,92,-0.25753976254480293,,
329037,OFF-ROAD,Off-Road,0.6231143593189964,88,-0.2568856406810036,,
323090,OFF-ROAD,Off-Road,0.6232521281362008,88,-0.2567478718637992,,
041265,LIGHT DUTY,Light,0.6935483870967742,95,-0.2564516129032257,,
194045,HEAVY DUTY,Heavy,0.5943934811827957,85,-0.2556065188172043,,
156187,MEDIUM DUTY,Medium,0.6646046146953405,92,-0.25539538530465955,,
156209,MEDIUM DUTY,Medium,0.6649451164874551,92,-0.2550548835125449,,
319103,OFF-ROAD,Off-Road,0.6272804659498208,88,-0.2527195340501792,,
042012,LIGHT DUTY,Light,0.6979973118279571,95,-0.25200268817204285,Not Underutilized,false
319160,OFF-ROAD,Off-Road,0.6282588485663082,88,-0.2517411514336918,,
154064,MEDIUM DUTY,Medium,0.6695990143369175,92,-0.25040098566308255,,
237271,HEAVY DUTY,Heavy,0.6010007840501792,85,-0.24899921594982077,,
112403,LIGHT DUTY,Light,0.701004144265233,95,-0.2489958557347669,Not Underutilized,false
274028,OTHER,Other,0.6510517473118279,90,-0.2489482526881721,,
156216,MEDIUM DUTY,Medium,0.6716420250896058,92,-0.24835797491039424,,
319226,OFF-ROAD,Off-Road,0.6316778673835125,88,-0.2483221326164875,,
222039,MEDIUM DUTY,Medium,0.6724568772401434,92,-0.24754312275985668,,
188062,HEAVY DUTY,Heavy,0.6027968189964158,85,-0.24720318100358418,,
065121,LIGHT DUTY,Light,0.7028186603942652,95,-0.24718133960573474,Underutilized,true
050040,LIGHT DUTY,Light,0.7039163306451613,95,-0.2460836693548386,Not Underutilized,false
045181,LIGHT DUTY,Light,0.7039185707885305,95,-0.24608142921146947,Not Underutilized,false
041288,LIGHT DUTY,Light,0.7045452508960574,95,-0.2454547491039426,Not Underutilized,false
274037,OTHER,Other,0.6545794130824373,90,-0.24542058691756274,,
067142,LIGHT DUTY,Light,0.7047227822580645,95,-0.24527721774193545,Not Underutilized,false
050068,LIGHT DUTY,Light,0.7050918458781362,95,-0.24490815412186373,Not Underutilized,false
237286,HEAVY DUTY,Heavy,0.6054379480286738,85,-0.2445620519713262,,
154056,MEDIUM DUTY,Medium,0.676509296594982,92,-0.243490703405018,,
323093,OFF-ROAD,Off-Road,0.6369539650537634,88,-0.24304603494623656,,
041525,LIGHT DUTY,Light,0.7091823476702509,95,-0.24081765232974905,Not Underutilized,false
041513,LIGHT DUTY,Light,0.7097059811827957,95,-0.24029401881720425,Not Underutilized,false
046044,LIGHT DUTY,Light,0.7098247087813621,95,-0.2401752912186379,Not Underutilized,false
202018,HEAVY DUTY,Heavy,0.6124311155913978,85,-0.23756888440860213,,
158106,HEAVY DUTY,Heavy,0.6124327956989247,85,-0.23756720430107525,,
222043,HEAVY DUTY,Heavy,0.6126713709677419,85,-0.23732862903225804,,
067057,LIGHT DUTY,Light,0.7134599014336916,95,-0.2365400985663083,Not Underutilized,false
237276,HEAVY DUTY,Heavy,0.613692876344086,85,-0.236307123655914,,
050169,LIGHT DUTY,Light,0.7139325716845878,95,-0.23606742831541216,Not Underutilized,false
067152,LIGHT DUTY,Light,0.7141969086021506,95,-0.23580309139784938,Not Underutilized,false
041558,LIGHT DUTY,Light,0.7142097894265232,95,-0.2357902105734767,Not Underutilized,false
020049,LIGHT DUTY,Light,0.7159391801075268,95,-0.23406081989247318,Underutilized,true
188094,HEAVY DUTY,Heavy,0.6162864023297491,85,-0.2337135976702509,,
318021,OFF-ROAD,Off-Road,0.6468794802867384,88,-0.23312051971326164,,
157040,MEDIUM DUTY,Medium,0.6869741263440861,92,-0.23302587365591398,,
208007,MEDIUM DUTY,Medium,0.6886318324372761,92,-0.23136816756272394,,
001089,LIGHT DUTY,Light,0.7190216173835124,95,-0.2309783826164875,Not Underutilized,false
067131,MEDIUM DUTY,Medium,0.689413082437276,92,-0.2305869175627241,,
318040,OFF-ROAD,Off-Road,0.6495200492831541,88,-0.2304799507168459,,
237281,HEAVY DUTY,Heavy,0.6196158154121864,85,-0.23038418458781362,,
094109,LIGHT DUTY,Light,0.7196471774193548,95,-0.23035282258064516,Not Underutilized,false
005038,LIGHT DUTY,Light,0.7202335349462365,95,-0.2297664650537634,Not Underutilized,false
155022,MEDIUM DUTY,Medium,0.690264896953405,92,-0.22973510304659506,,
156206,MEDIUM DUTY,Medium,0.6909050179211469,92,-0.22909498207885315,,
192011,HEAVY DUTY,Heavy,0.6218117159498208,85,-0.2281882840501792,,
204033,HEAVY DUTY,Heavy,0.6222250224014337,85,-0.22777497759856624,,
067059,LIGHT DUTY,Light,0.7225604838709677,95,-0.22743951612903224,Underutilized,true
063089,LIGHT DUTY,Light,0.7233204525089606,95,-0.22667954749103936,Not Underutilized,false
135183,MEDIUM DUTY,Medium,0.6935483870967742,92,-0.2264516129032258,,
112497,LIGHT DUTY,Light,0.7236542338709677,95,-0.22634576612903223,Not Underutilized,false
045184,LIGHT DUTY,Light,0.7236743951612903,95,-0.22632560483870967,Not Underutilized,false
203006,HEAVY DUTY,Heavy,0.6237718413978495,85,-0.2262281586021505,,
065187,LIGHT DUTY,Light,0.7240916218637993,95,-0.22590837813620068,Not Underutilized,false
065125,LIGHT DUTY,Light,0.7240961021505377,95,-0.2259038978494623,Not Underutilized,false
250528,OTHER,Other,0.6744158826164874,90,-0.22558411738351258,,
041374,LIGHT DUTY,Light,0.7247799059139786,95,-0.2252200940860214,Not Underutilized,false
188046,HEAVY DUTY,Heavy,0.6248319892473118,85,-0.22516801075268822,,
236328,HEAVY DUTY,Heavy,0.625390905017921,85,-0.22460909498207893,,
204027,HEAVY DUTY,Heavy,0.6261178315412187,85,-0.22388216845878128,,
202036,HEAVY DUTY,Heavy,0.6264958557347671,85,-0.2235041442652329,,
067102,LIGHT DUTY,Light,0.7267753136200716,95,-0.22322468637992832,,
156198,MEDIUM DUTY,Medium,0.6969707661290322,92,-0.22302923387096785,,
003236,LIGHT DUTY,Light,0.7269830869175627,95,-0.2230169130824372,Not Underutilized,false
267213,OTHER,Other,0.6771477374551972,90,-0.22285226254480284,,
051013,LIGHT DUTY,Light,0.7277749775985664,95,-0.2222250224014336,Not Underutilized,false
061166,LIGHT DUTY,Light,0.7278096998207886,95,-0.22219030017921138,Underutilized,true
050255,LIGHT DUTY,Light,0.7278231406810036,95,-0.22217685931899633,Not Underutilized,false
250045,OTHER,Other,0.6789896953405018,90,-0.22101030465949822,,
236359,HEAVY DUTY,Heavy,0.6293363575268818,85,-0.2206636424731182,,
005033,LIGHT DUTY,Light,0.7298280689964157,95,-0.22017193100358423,Not Underutilized,false
064182,LIGHT DUTY,Light,0.7298935931899642,95,-0.2201064068100358,Not Underutilized,false
001071,LIGHT DUTY,Light,0.7302312948028674,95,-0.21976870519713254,Not Underutilized,false
156171,MEDIUM DUTY,Medium,0.7003321012544803,92,-0.21966789874551973,,
041242,LIGHT DUTY,Light,0.7303729838709677,95,-0.21962701612903224,Not Underutilized,false
077020,MEDIUM DUTY,Medium,0.7004329077060931,92,-0.21956709229390692,,
045091,LIGHT DUTY,Light,0.7307599686379929,95,-0.2192400313620071,Not Underutilized,false
267156,OTHER,Other,0.681069108422939,90,-0.21893089157706103,,
067178,LIGHT DUTY,Light,0.731661626344086,95,-0.2183383736559139,Not Underutilized,false
112432,LIGHT DUTY,Light,0.7322815860215054,95,-0.21771841397849456,Not Underutilized,false
323079,OFF-ROAD,Off-Road,0.6623571908602152,88,-0.21764280913978484,,
112484,LIGHT DUTY,Light,0.7326108870967742,95,-0.2173891129032257,Not Underutilized,false
202033,HEAVY DUTY,Heavy,0.6327424955197133,85,-0.2172575044802867,,
050030,LIGHT DUTY,Light,0.7329368279569892,95,-0.21706317204301073,Not Underutilized,false
318060,OFF-ROAD,Off-Road,0.6636743951612903,88,-0.21632560483870966,,
154046,MEDIUM DUTY,Medium,0.7042809139784946,92,-0.21571908602150547,,
001116,LIGHT DUTY,Light,0.7353875448028674,95,-0.21461245519713257,Not Underutilized,false
329022,OFF-ROAD,Off-Road,0.6654351478494623,88,-0.21456485215053767,,
112528,LIGHT DUTY,Light,0.7360349462365591,95,-0.21396505376344088,Not Underutilized,false
111124,LIGHT DUTY,Light,0.7370934139784946,95,-0.21290658602150536,Not Underutilized,false
250536,OTHER,Other,0.6871270161290323,90,-0.21287298387096776,,
222052,MEDIUM DUTY,Medium,0.7071438172043011,92,-0.21285618279569896,,
112453,LIGHT DUTY,Light,0.7373829525089606,95,-0.21261704749103938,Not Underutilized,false
043283,LIGHT DUTY,Light,0.7375761648745519,95,-0.21242383512544805,Not Underutilized,false
065171,LIGHT DUTY,Light,0.7384375,95,-0.2115625,Not Underutilized,false
065151,LIGHT DUTY,Light,0.7388597670250896,95,-0.21114023297491036,Not Underutilized,false
050101,LIGHT DUTY,Light,0.7388771281362007,95,-0.2111228718637993,Not Underutilized,false
156122,MEDIUM DUTY,Medium,0.7096634184587813,92,-0.2103365815412187,,
156129,MEDIUM DUTY,Medium,0.7103057795698925,92,-0.20969422043010755,,
050248,LIGHT DUTY,Light,0.7406261200716846,95,-0.20937387992831535,Not Underutilized,false
236372,HEAVY DUTY,Heavy,0.6406608422939069,85,-0.20933915770609313,,
268012,OTHER,Other,0.6908590949820789,90,-0.20914090501792115,,
001056,LIGHT DUTY,Light,0.7416168234767025,95,-0.2083831765232974,Not Underutilized,false
080115,MEDIUM DUTY,Medium,0.711676747311828,92,-0.2083232526881721,,
076036,MEDIUM DUTY,Medium,0.7117249103942653,92,-0.2082750896057347,,
067044,LIGHT DUTY,Light,0.7418581989247313,95,-0.2081418010752687,Not Underutilized,false
041523,LIGHT DUTY,Light,0.7419354838709677,95,-0.2080645161290322,Not Underutilized,false
113076,LIGHT DUTY,Light,0.7419354838709677,95,-0.2080645161290322,Not Underutilized,false
274025,OTHER,Other,0.6919847670250896,90,-0.20801523297491042,,
156232,MEDIUM DUTY,Medium,0.7120295698924731,92,-0.20797043010752692,,
050054,LIGHT DUTY,Light,0.742296146953405,95,-0.207703853046595,Not Underutilized,false
321008,OFF-ROAD,Off-Road,0.6725315072016461,88,-0.2074684927983539,,
114033,LIGHT DUTY,Light,0.7427240143369176,95,-0.20727598566308236,Not Underutilized,false
045108,LIGHT DUTY,Light,0.7431894041218639,95,-0.2068105958781361,Not Underutilized,false
319202,OFF-ROAD,Off-Road,0.6740568996415771,88,-0.2059431003584229,,
191012,HEAVY DUTY,Heavy,0.6446158154121864,85,-0.2053841845878136,,
194025,HEAVY DUTY,Heavy,0.6451612903225806,85,-0.20483870967741935,,
067148,LIGHT DUTY,Light,0.7452307347670251,95,-0.2047692652329749,Not Underutilized,false
319208,OFF-ROAD,Off-Road,0.6753125,88,-0.20468750000000002,,
202037,HEAVY DUTY,Heavy,0.6453735439068101,85,-0.20462645609318986,,
080087,MEDIUM DUTY,Medium,0.7154004256272402,92,-0.20459957437275988,,
041261,LIGHT DUTY,Light,0.7458674955197133,95,-0.20413250448028664,Not Underutilized,false
112431,LIGHT DUTY,Light,0.747212141577061,95,-0.202787858422939,Not Underutilized,false
294064,OTHER,Other,0.6973095878136201,90,-0.20269041218637995,,
009058,OFF-ROAD,Off-Road,0.6774193548387096,88,-0.20258064516129037,,
192008,HEAVY DUTY,Heavy,0.6474389560931899,85,-0.20256104390681007,,
041544,LIGHT DUTY,Light,0.7480387544802868,95,-0.20196124551971317,Underutilized,true
267134,OTHER,Other,0.6982112455197133,90,-0.20178875448028677,,
051033,LIGHT DUTY,Light,0.7486872759856631,95,-0.20131272401433686,Not Underutilized,false
156176,MEDIUM DUTY,Medium,0.7186973566308243,92,-0.2013026433691757,,
236343,HEAVY DUTY,Heavy,0.6489437724014336,85,-0.20105622759856634,,
161030,HEAVY DUTY,Heavy,0.6491000224014337,85,-0.20089997759856626,,
237246,HEAVY DUTY,Heavy,0.6492232302867383,85,-0.20077676971326164,,
050043,LIGHT DUTY,Light,0.7495402105734768,95,-0.2004597894265232,Not Underutilized,false
112399,LIGHT DUTY,Light,0.7498258288530466,95,-0.20017417114695335,Not Underutilized,false
329052,OFF-ROAD,Off-Road,0.6806311603942653,88,-0.1993688396057347,,
076085,MEDIUM DUTY,Medium,0.7220726926523297,92,-0.1979273073476704,,
237229,HEAVY DUTY,Heavy,0.6533977374551972,85,-0.19660226254480273,,
041397,LIGHT DUTY,Light,0.7538743279569893,95,-0.19612567204301068,Not Underutilized,false
156200,MEDIUM DUTY,Medium,0.7243895609318997,92,-0.19561043906810038,,
045112,LIGHT DUTY,Light,0.7544842069892472,95,-0.19551579301075273,Not Underutilized,false
323058,OFF-ROAD,Off-Road,0.684634296594982,88,-0.19536570340501802,,
073062,MEDIUM DUTY,Medium,0.724655017921147,92,-0.1953449820788531,,
319097,OFF-ROAD,Off-Road,0.6846919802867384,88,-0.19530801971326162,,
154063,MEDIUM DUTY,Medium,0.7251344086021506,92,-0.19486559139784942,,
222053,MEDIUM DUTY,Medium,0.7252396953405018,92,-0.19476030465949823,,
075002,MEDIUM DUTY,Medium,0.7252973790322581,92,-0.19470262096774194,,
064166,LIGHT DUTY,Light,0.7558742159498207,95,-0.19412578405017922,Not Underutilized,false
095200,LIGHT DUTY,Light,0.7567753136200717,95,-0.1932246863799283,Not Underutilized,false
319172,OFF-ROAD,Off-Road,0.686785394265233,88,-0.193214605734767,,
045093,LIGHT DUTY,Light,0.7572530241935483,95,-0.19274697580645161,Not Underutilized,false
005001,LIGHT DUTY,Light,0.7576226478494624,95,-0.19237735215053753,Not Underutilized,false
112482,LIGHT DUTY,Light,0.7578780241935484,95,-0.19212197580645152,Not Underutilized,false
095219,LIGHT DUTY,Light,0.7580645161290323,95,-0.1919354838709677,Not Underutilized,false
041190,LIGHT DUTY,Light,0.7586391129032257,95,-0.19136088709677423,Not Underutilized,false
065169,LIGHT DUTY,Light,0.7589370519713262,95,-0.19106294802867374,Not Underutilized,false
114073,LIGHT DUTY,Light,0.7590989023297491,95,-0.19090109767025087,Not Underutilized,false
050110,LIGHT DUTY,Light,0.7595015681003584,95,-0.19049843189964155,Not Underutilized,false
223074,HEAVY DUTY,Heavy,0.6596079749103942,85,-0.19039202508960573,,
319197,OFF-ROAD,Off-Road,0.6899249551971326,88,-0.1900750448028674,,
114035,LIGHT DUTY,Light,0.760072244623656,95,-0.189927755376344,Not Underutilized,false
267330,OTHER,Other,0.7104844310035843,90,-0.18951556899641575,,
041259,LIGHT DUTY,Light,0.7606849238351254,95,-0.18931507616487453,Not Underutilized,false
115038,LIGHT DUTY,Light,0.7607722894265233,95,-0.18922771057347665,Not Underutilized,false
113054,LIGHT DUTY,Light,0.7612500000000001,95,-0.18874999999999986,Not Underutilized,false
319201,OFF-ROAD,Off-Road,0.6913491263440861,88,-0.18865087365591393,,
159030,HEAVY DUTY,Heavy,0.6613956093189964,85,-0.18860439068100354,,
194020,HEAVY DUTY,Heavy,0.6614622535842294,85,-0.1885377464157706,,
155027,MEDIUM DUTY,Medium,0.7318234767025089,92,-0.18817652329749113,,
095174,LIGHT DUTY,Light,0.7618705197132617,95,-0.18812948028673826,Not Underutilized,false
001124,LIGHT DUTY,Light,0.7622289426523297,95,-0.1877710573476703,Not Underutilized,false
041504,LIGHT DUTY,Light,0.7623986335125449,95,-0.18760136648745507,Not Underutilized,false
041400,LIGHT DUTY,Light,0.7631966845878136,95,-0.1868033154121863,Not Underutilized,false
267122,OTHER,Other,0.7133837365591399,90,-0.18661626344086013,,
050254,LIGHT DUTY,Light,0.7638670474910394,95,-0.18613295250896056,Not Underutilized,false
005021,LIGHT DUTY,Light,0.7638698476702509,95,-0.18613015232974905,Not Underutilized,false
112452,LIGHT DUTY,Light,0.7646051747311828,95,-0.18539482526881712,Not Underutilized,false
080126,MEDIUM DUTY,Medium,0.7352172939068101,92,-0.18478270609318992,,
074021,MEDIUM DUTY,Medium,0.7352766577060932,92,-0.18472334229390686,,
045109,LIGHT DUTY,Light,0.7653175403225807,95,-0.18468245967741925,Not Underutilized,false
267211,OTHER,Other,0.7156418010752688,90,-0.18435819892473126,,
041481,LIGHT DUTY,Light,0.7657538082437275,95,-0.18424619175627244,Not Underutilized,false
094100,LIGHT DUTY,Light,0.7664073700716846,95,-0.18359262992831538,Not Underutilized,false
041174,LIGHT DUTY,Light,0.766552979390681,95,-0.18344702060931894,Not Underutilized,false
156179,MEDIUM DUTY,Medium,0.7366341845878137,92,-0.18336581541218633,,
135164,MEDIUM DUTY,Medium,0.7367237903225806,92,-0.18327620967741942,,
077032,MEDIUM DUTY,Medium,0.7368581989247313,92,-0.18314180107526878,,
250047,OTHER,Other,0.7168682795698925,90,-0.1831317204301075,,
041268,LIGHT DUTY,Light,0.7669030017921148,95,-0.18309699820788516,Not Underutilized,false
378378,OFF-ROAD,Off-Road,0.6969041218637992,88,-0.18309587813620076,,
041290,LIGHT DUTY,Light,0.7670049283154122,95,-0.18299507168458773,Not Underutilized,false
041555,LIGHT DUTY,Light,0.7670631720430108,95,-0.18293682795698918,Not Underutilized,false
005002,LIGHT DUTY,Light,0.7678735439068101,95,-0.1821264560931899,Not Underutilized,false
111061,LIGHT DUTY,Light,0.7681490815412186,95,-0.18185091845878132,Not Underutilized,false
041239,LIGHT DUTY,Light,0.768574708781362,95,-0.18142529121863793,Not Underutilized,false
112556,LIGHT DUTY,Light,0.7686349826388889,95,-0.1813650173611111,Not Underutilized,false
115056,LIGHT DUTY,Light,0.7691890681003585,95,-0.18081093189964148,Not Underutilized,false
159013,HEAVY DUTY,Heavy,0.6694030017921148,85,-0.18059699820788522,,
045176,LIGHT DUTY,Light,0.7698291890681004,95,-0.18017081093189957,Not Underutilized,false
094106,LIGHT DUTY,Light,0.7706446012544803,95,-0.17935539874551965,Not Underutilized,false
050146,LIGHT DUTY,Light,0.7712219982078853,95,-0.17877800179211467,Not Underutilized,false
323114,OFF-ROAD,Off-Road,0.7013485663082438,88,-0.17865143369175618,,
190003,HEAVY DUTY,Heavy,0.6715059363799283,85,-0.1784940636200717,,
076102,MEDIUM DUTY,Medium,0.7419354838709677,92,-0.1780645161290323,,
044092,LIGHT DUTY,Light,0.7719472446236559,95,-0.17805275537634402,Not Underutilized,false
319198,OFF-ROAD,Off-Road,0.7020777329749104,88,-0.17792226702508962,,
112473,LIGHT DUTY,Light,0.7723756720430107,95,-0.17762432795698924,Not Underutilized,false
188041,HEAVY DUTY,Heavy,0.6726008064516129,85,-0.17739919354838707,,
112396,LIGHT DUTY,Light,0.7733758960573477,95,-0.17662410394265227,Not Underutilized,false
156199,MEDIUM DUTY,Medium,0.7433977374551971,92,-0.17660226254480293,,
112457,LIGHT DUTY,Light,0.7735752688172043,95,-0.17642473118279567,Not Underutilized,false
158117,HEAVY DUTY,Heavy,0.6738222446236558,85,-0.17617775537634417,,
318023,OFF-ROAD,Off-Road,0.7039409722222222,88,-0.17605902777777782,,
041541,LIGHT DUTY,Light,0.7741935483870968,95,-0.1758064516129032,Not Underutilized,false
041528,LIGHT DUTY,Light,0.7742713933691756,95,-0.17572860663082435,Not Underutilized,false
156215,MEDIUM DUTY,Medium,0.7447955869175626,92,-0.1752044130824374,,
005019,LIGHT DUTY,Light,0.7749479166666667,95,-0.17505208333333322,Not Underutilized,false
319079,OFF-ROAD,Off-Road,0.7053287410394266,88,-0.17467125896057345,,
095230,LIGHT DUTY,Light,0.77640625,95,-0.17359375,Not Underutilized,false
319260,OFF-ROAD,Off-Road,0.7066722670250897,88,-0.17332773297491033,,
237249,HEAVY DUTY,Heavy,0.6768167562724015,85,-0.17318324372759852,,
067097,LIGHT DUTY,Light,0.7768447580645161,95,-0.17315524193548382,Not Underutilized,false
045042,LIGHT DUTY,Light,0.7773829525089606,95,-0.17261704749103934,Not Underutilized,false
324030,OFF-ROAD,Off-Road,0.7073919130824372,88,-0.1726080869175628,,
202031,HEAVY DUTY,Heavy,0.6776971326164875,85,-0.17230286738351253,,
319216,OFF-ROAD,Off-Road,0.7079284274193548,88,-0.1720715725806452,,
050044,LIGHT DUTY,Light,0.7782493279569892,95,-0.17175067204301075,Not Underutilized,false
045056,LIGHT DUTY,Light,0.7782666890681004,95,-0.17173331093189959,Not Underutilized,false
005027,LIGHT DUTY,Light,0.778746079749104,95,-0.17125392025089592,Not Underutilized,false
094095,LIGHT DUTY,Light,0.7787724014336918,95,-0.1712275985663082,Not Underutilized,false
224007,MEDIUM DUTY,Medium,0.7489146505376344,92,-0.17108534946236564,,
156162,MEDIUM DUTY,Medium,0.749317876344086,92,-0.17068212365591406,,
041521,LIGHT DUTY,Light,0.7794237231182796,95,-0.1705762768817204,Not Underutilized,false
222045,MEDIUM DUTY,Medium,0.7496242159498209,92,-0.17037578405017917,,
319157,OFF-ROAD,Off-Road,0.7096774193548387,88,-0.17032258064516126,,
323101,OFF-ROAD,Off-Road,0.7098700716845878,88,-0.17012992831541218,,
095169,LIGHT DUTY,Light,0.7804385080645161,95,-0.16956149193548387,Not Underutilized,false
237239,HEAVY DUTY,Heavy,0.6804676299283154,85,-0.16953237007168453,,
067252,LIGHT DUTY,Light,0.7804878048780488,95,-0.16951219512195115,Not Underutilized,false
045192,LIGHT DUTY,Light,0.7807437275985663,95,-0.1692562724014337,Not Underutilized,false
222041,MEDIUM DUTY,Medium,0.7508954973118279,92,-0.16910450268817212,,
067038,LIGHT DUTY,Light,0.7813032034050179,95,-0.16869679659498205,Not Underutilized,false
041506,LIGHT DUTY,Light,0.7816067428315413,95,-0.16839325716845865,Not Underutilized,false
067092,LIGHT DUTY,Light,0.7816621863799283,95,-0.1683378136200716,Not Underutilized,false
051014,LIGHT DUTY,Light,0.781903561827957,95,-0.168096438172043,Not Underutilized,false
237275,HEAVY DUTY,Heavy,0.6831854838709678,85,-0.1668145161290322,,
112405,LIGHT DUTY,Light,0.7834666218637992,95,-0.16653337813620073,Not Underutilized,false
041351,LIGHT DUTY,Light,0.7837326388888889,95,-0.16626736111111107,Not Underutilized,false
156128,MEDIUM DUTY,Medium,0.7544870071684587,92,-0.1655129928315413,,
041445,LIGHT DUTY,Light,0.784935035842294,95,-0.165064964157706,Not Underutilized,false
050149,LIGHT DUTY,Light,0.7851254480286738,95,-0.16487455197132617,Not Underutilized,false
112463,LIGHT DUTY,Light,0.7851814516129032,95,-0.16481854838709675,Not Underutilized,false
158104,HEAVY DUTY,Heavy,0.685282258064516,85,-0.16471774193548394,,
268010,OTHER,Other,0.7359218189964158,90,-0.16407818100358418,,
067229,LIGHT DUTY,Light,0.7862035170250896,95,-0.16379648297491034,Not Underutilized,false
080085,MEDIUM DUTY,Medium,0.756667226702509,92,-0.16333277329749107,,
050077,LIGHT DUTY,Light,0.7868940412186379,95,-0.16310595878136203,Not Underutilized,false
322097,OFF-ROAD,Off-Road,0.7170262096774194,88,-0.16297379032258064,,
158100,HEAVY DUTY,Heavy,0.687281025985663,85,-0.162718974014337,,
047079,LIGHT DUTY,Light,0.7877262544802868,95,-0.1622737455197132,Not Underutilized,false
135188,MEDIUM DUTY,Medium,0.7580645161290323,92,-0.1619354838709678,,
156152,MEDIUM DUTY,Medium,0.7580645161290323,92,-0.1619354838709678,,
051008,LIGHT DUTY,Light,0.7882818100358422,95,-0.16171818996415777,Not Underutilized,false
267135,OTHER,Other,0.7382834901433692,90,-0.16171650985663077,,
095154,LIGHT DUTY,Light,0.7883926971326164,95,-0.16160730286738356,Not Underutilized,false
267204,OTHER,Other,0.7390199372759857,90,-0.16098006272401433,,
067227,LIGHT DUTY,Light,0.7892971550179211,95,-0.16070284498207887,Not Underutilized,false
050249,LIGHT DUTY,Light,0.789900873655914,95,-0.16009912634408596,Not Underutilized,false
041550,LIGHT DUTY,Light,0.7901288082437277,95,-0.1598711917562723,Not Underutilized,false
050239,LIGHT DUTY,Light,0.7903225806451613,95,-0.1596774193548387,Not Underutilized,false
065043,LIGHT DUTY,Light,0.7903225806451613,95,-0.1596774193548387,Not Underutilized,false
112434,LIGHT DUTY,Light,0.7903225806451613,95,-0.1596774193548387,Not Underutilized,false
115022,LIGHT DUTY,Light,0.7903785842293907,95,-0.1596214157706093,Not Underutilized,false
204041,HEAVY DUTY,Heavy,0.6904978718637993,85,-0.15950212813620068,,
