_id,UNIT_NO,YEAR,MAKE,MODEL,CATEGORY,CAT_DESC,UNIT_TYPE,CATEGORY_CLASS,CAT_GRP,IN_SERV_DT,STATUS_DESC,CLASS2,HIGH_PRIORITY,OWNER_DIVISION,REF_DIVISION,SEASONAL,AVAILABILITY_YTD,unit_key_int,fleet_age,Utilization,specialized_units,REF_USING_DIV,owner_division_key,using_division_key
60,001126,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-05-08,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.9137158378136201,1126,5,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
61,001127,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-05-08,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.971095430107527,1127,5,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
62,001128,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-05-16,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.9408602150537635,1128,5,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
63,001129,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-04,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.8499731182795699,1129,6,Not Underutilized,No,TORONTO BUILDING,17,17
64,001130,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-12-05,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9741437051971326,1130,6,Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
65,001131,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-04,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8302262544802868,1131,6,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
66,001132,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-05-16,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.990028561827957,1132,5,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
67,001133,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-01,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.8075224014336917,1133,3,Not Underutilized,No,TORONTO BUILDING,17,17
68,001134,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-01,Active Unit,FLEE,None,FLEET SERVICES,FLEET SERVICES,Non Seasonal,0.9999915994623656,1134,3,Not Underutilized,No,FLEET SERVICES,7,7
69,001135,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-27,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.9404172267025089,1135,3,Not Underutilized,No,TORONTO BUILDING,17,17
70,001136,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-01,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.9820060483870967,1136,3,Not Underutilized,No,TORONTO BUILDING,17,17
71,001137,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-01,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.8926556899641578,1137,3,Not Underutilized,No,TORONTO BUILDING,17,17
72,001139,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-01,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.9664734543010752,1139,3,Not Underutilized,No,TORONTO BUILDING,17,17
73,001140,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-27,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.9418660394265232,1140,3,Not Underutilized,No,TORONTO BUILDING,17,17
74,001141,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-27,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1.0,1141,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
75,001142,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-27,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8123902329749103,1142,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
76,001143,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-27,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8337275985663083,1143,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
77,001144,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-28,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1.0,1144,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
78,001145,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-18,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.8782644489247312,1145,3,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
79,001146,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-28,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.981459453405018,1146,3,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
80,001147,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-01,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9944220430107528,1147,3,Underutilized,No,TORONTO HOUSING COMPANY,18,18
81,001148,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-28,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,1148,3,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
82,001149,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-02,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9904491487455197,1149,3,Not Underutilized,No,PARKS & RECREATION,11,11
83,001150,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-27,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR",PARKS & RECREATION,Non Seasonal,0.9394494847670251,1150,3,Not Underutilized,No,PARKS & RECREATION,4,11
84,001151,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1.0,1151,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
85,001152,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1.0,1152,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
86,001153,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9501820116487455,1153,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
87,001154,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8343794802867384,1154,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
88,001155,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9269534050179212,1155,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
89,001156,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1.0,1156,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
90,001157,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-02-10,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1.0,1157,2,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
91,001158,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-02-10,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.913968974014337,1158,2,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
92,001159,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-02-10,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1.0,1159,2,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
93,001160,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-02-23,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.9933277329749104,1160,2,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
94,001161,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-03-17,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1.0,1161,2,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
95,001162,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-05-03,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1.0,1162,2,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
96,001163,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-05-03,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9999887992831542,1163,2,Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
97,001164,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.6813300851254481,1164,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
98,001165,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8991935483870968,1165,1,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
99,001166,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-11-09,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.9372339829749103,1166,1,Not Underutilized,No,FACILITIES MGMT & REAL ESTATE,5,5
100,001167,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-11-09,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.8630247535842294,1167,1,Not Underutilized,No,FACILITIES MGMT & REAL ESTATE,5,5
101,003094,2010,FORD,FUSION HYBRI,7MZ1TENZZZ,PASS-MS CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2009-09-02,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.9985987903225807,3094,13,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
102,003095,2010,FORD,FUSION HYBRI,7MZ1TENZZZ,PASS-MS CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2009-09-04,Replacement Program,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1.0,3095,13,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
103,003097,2010,FORD,FUSION HYBRI,7MZ1TENZZZ,PASS-MS CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2009-09-01,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,3097,13,Underutilized,No,PARKS & RECREATION,11,11
104,003136,2012,TOYOTA,PRIUS C,7SZ1TENZZZ,PASS-SUBCOMP CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2012-11-15,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9847076612903226,3136,11,Not Underutilized,No,SOLID WASTE MANAGEMENT,16,16
105,003139,2012,TOYOTA,PRIUS C,7SZ1TENZZZ,PASS-SUBCOMP CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2012-11-15,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1.0,3139,11,Not Underutilized,No,SOLID WASTE MANAGEMENT,16,16
106,003200,2012,TOYOTA,PRIUS C,7SZ1TENZZZ,PASS-SUBCOMP CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2012-11-15,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.9634783826164874,3200,11,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
107,003201,2012,TOYOTA,PRIUS C,7SZ1TENZZZ,PASS-SUBCOMP CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2012-12-05,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1.0,3201,11,Not Underutilized,No,"ENVIRONMENT, CLIMATE & FORESTR",4,4
108,003226,2017,CHEVROLET,BOLT EV,7CZ1TEEZZZ,PASS-COMP CL1 4X2 8Y ELECT,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-09-22,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,1.0,3226,6,Underutilized,No,FACILITIES MGMT & REAL ESTATE,5,5
109,003228,2014,FORD,FUSION HYBRI,7MZ1TENZZZ,PASS-MS CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2013-10-03,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9639544130824372,3228,9,Not Underutilized,No,TORONTO HOUSING COMPANY,18,18
110,003229,2014,FORD,FUSION HYBRI,7MZ1TENZZZ,PASS-MS CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2014-10-28,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,3229,9,Not Underutilized,No,PARKS & RECREATION,11,11
111,003231,2017,CHEVROLET,BOLT EV,7CZ1TEEZZZ,PASS-COMP CL1 4X2 8Y ELECT,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-09-22,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9972239023297491,3231,6,Underutilized,No,TORONTO WATER,20,20
112,003233,2019,CHEVROLET,BOLT EV,7SZ1TEEZZZ,PASS-SUBCOMP CL1 4X2 8Y ELECT,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-12-27,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1.0,3233,4,Not Underutilized,No,SOLID WASTE MANAGEMENT,16,16
113,003234,2019,CHEVROLET,BOLT EV,7SZ1TEEZZZ,PASS-SUBCOMP CL1 4X2 8Y ELECT,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-12-27,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1.0,3234,4,Not Underutilized,No,SOLID WASTE MANAGEMENT,16,16
114,003235,2019,CHEVROLET,IMPALA,7FZ1TEUZZZ,PASS-FS CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-12-27,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9516129032258065,3235,4,Underutilized,No,TORONTO WATER,20,20
115,003236,2019,CHEVROLET,MALIBU HYBRI,7MZ1TENZZZ,PASS-MS CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-07-11,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.7269830869175627,3236,4,Not Underutilized,No,SOLID WASTE MANAGEMENT,16,16
116,003237,2019,CHEVROLET,MALIBU HYBRI,7MZ1TENZZZ,PASS-MS CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-07-31,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8261234318996417,3237,4,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
117,003238,2019,CHEVROLET,MALIBU HYBRI,7MZ1TENZZZ,PASS-MS CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-07-31,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8012354390681004,3238,4,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
118,003239,2019,CHEVROLET,MALIBU HYBRI,7MZ1TENZZZ,PASS-MS CL1 4X2 8Y HYBUN,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-09-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1.0,3239,4,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
119,003240,2019,CHEVROLET,VOLT,7MZ1TEQZZZ,PASS-MS CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-12,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.998740479390681,3240,4,Not Underutilized,No,SOLID WASTE MANAGEMENT,16,16
120,003241,2019,CHEVROLET,VOLT,7MZ1TEQZZZ,PASS-MS CL1 4X2 8Y PLUGINHU,LIGHT DUTY,CLASS1,SEDAN-PASS,2019-03-26,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9235231854838709,3241,4,Not Underutilized,No,SOLID WASTE MANAGEMENT,16,16
121,003242,2020,CHEVROLET,MALIBU,7FZ1TEUZZZ,PASS-FS CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-03,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9623678315412186,3242,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
122,003243,2020,CHEVROLET,MALIBU,7FZ1TEUZZZ,PASS-FS CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-08,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9153589829749105,3243,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
123,003244,2020,CHEVROLET,MALIBU,7FZ1TEUZZZ,PASS-FS CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-08,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8819870071684588,3244,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
124,003245,2020,CHEVROLET,MALIBU,7FZ1TEUZZZ,PASS-FS CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-08,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9516039426523297,3245,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
125,003246,2020,CHEVROLET,MALIBU,7FZ1TEUZZZ,PASS-FS CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-06,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9070357302867383,3246,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
126,003247,2020,CHEVROLET,MALIBU,7FZ1TEUZZZ,PASS-FS CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-08,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9368458781362007,3247,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
127,003248,2020,CHEVROLET,MALIBU,7FZ1TEUZZZ,PASS-FS CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-17,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1.0,3248,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
128,003249,2020,CHEVROLET,MALIBU,7FZ1TEUZZZ,PASS-FS CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-02,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9644674059139785,3249,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
129,003250,2020,CHEVROLET,MALIBU,7FZ1TEUZZZ,PASS-FS CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-02,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8261424731182795,3250,3,Not Underutilized,No,MUNICIPAL LICENSING & STDS,10,10
