_id,UNIT_NO,YEAR,MAKE,MODEL,CATEGORY,CAT_DESC,UNIT_TYPE,CATEGORY_CLASS,CAT_GRP,IN_SERV_DT,STATUS_DESC,CLASS2,HIGH_PRIORITY,OWNER_DIVISION,REF_DIVISION,SEASONAL,AVAILABILITY_YTD
12,001065,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-17,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.852021729390681
13,001066,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-31,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1
14,001067,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-31,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9999910394265232
15,001068,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-31,Replacement Program,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9136015905017921
16,001069,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-11-15,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.8631037186379928
17,001070,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-11,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.9409386200716846
18,001071,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-11,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.7302312948028674
19,001072,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-11,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.3661396729390682
20,001073,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-11,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1
21,001074,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-11,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9354838709677419
22,001075,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-17,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9225890456989247
23,001076,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-17,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1
24,001077,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-17,Replacement Program,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9552872983870968
25,001078,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-17,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.876875
26,001079,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-17,Replacement Program,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1
27,001082,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-11-01,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1
28,001083,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-11-01,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.890714605734767
29,001084,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-11-01,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9070413306451612
30,001085,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-11-01,Replacement Program,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1
31,001087,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-11-15,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9783686155913978
32,001089,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-11-15,Replacement Program,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.7190216173835124
33,001093,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-11-15,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9266963485663083
34,001097,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-11-15,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.8775806451612903
35,001098,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-11-15,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9749064740143369
36,001099,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-11,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1
37,001100,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-11,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9842193100358423
38,001101,2016,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2016-10-17,Replacement Program,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9300016801075269
39,001102,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-11-13,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.9895463709677419
40,001103,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-11-13,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.9114622535842294
41,001104,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-11-13,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,1
42,001105,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-11-13,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,1
43,001106,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-11-13,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,1
44,001107,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-11-13,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,1
45,001108,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-12-13,Replacement Program,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.8800218413978494
46,001111,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-04,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,1
47,001112,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-04,Replacement Program,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8089068100358423
48,001113,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-04,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9785965501792114
49,001114,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-05-16,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1
50,001115,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-12-13,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.8855264336917562
51,001116,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-04,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.7353875448028674
52,001117,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-04,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.8668038754480286
53,001118,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-12-29,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1
54,001119,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-04,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.9294108422939068
55,001120,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-10,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.8815742607526882
56,001121,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-10,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1
57,001122,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-18,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1
58,001123,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-18,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1
59,001124,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-02-21,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.7622289426523297
60,001126,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-05-08,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.9137158378136201
61,001127,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-05-08,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.971095430107527
62,001128,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-05-16,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.9408602150537635
63,001129,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-04,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.8499731182795699
64,001130,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2017-12-05,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9741437051971326
65,001131,2017,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-01-04,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8302262544802868
66,001132,2018,NISSAN,VERSA NOTE,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2018-05-16,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.990028561827957
67,001133,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-01,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.8075224014336917
68,001134,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-01,Active Unit,FLEE,None,FLEET SERVICES,FLEET SERVICES,Non Seasonal,0.9999915994623656
69,001135,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-27,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.9404172267025089
70,001136,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-01,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.9820060483870967
71,001137,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-01,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.8926556899641578
72,001139,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-01,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.9664734543010752
73,001140,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-27,Active Unit,FLEE,None,TORONTO BUILDING,TORONTO BUILDING,Non Seasonal,0.9418660394265232
74,001141,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-27,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1
75,001142,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-27,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8123902329749103
76,001143,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-27,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8337275985663083
77,001144,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-28,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1
78,001145,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-18,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.8782644489247312
79,001146,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-28,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.981459453405018
80,001147,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-01,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9944220430107528
81,001148,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-28,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1
82,001149,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-06-02,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9904491487455197
83,001150,2020,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2020-04-27,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR",PARKS & RECREATION,Non Seasonal,0.9394494847670251
84,001151,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1
85,001152,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1
86,001153,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9501820116487455
87,001154,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.8343794802867384
88,001155,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9269534050179212
89,001156,2022,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2022-01-18,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1
90,001157,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-02-10,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1
91,001158,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-02-10,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.913968974014337
92,001159,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-02-10,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1
93,001160,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-02-23,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.9933277329749104
94,001161,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-03-17,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1
95,001162,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-05-03,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,1
96,001163,2021,CHEVROLET,SPARK LS,7SZ1TEUZZZ,PASS-SUBCOMP CL1 4X2 8Y UNLEAD,LIGHT DUTY,CLASS1,SEDAN-PASS,2021-05-03,Active Unit,FLEE,None,MUNICIPAL LICENSING & STDS,MUNICIPAL LICENSING & STDS,Non Seasonal,0.9999887992831542
